user,timestamp,action,app_version,data
u5,2018-6-1_15.59.43,Connection, simple app,1073
u5,2018-6-1_15.41.15,Close Connection, simple app,1074
u5,2018-6-1_15.39.24,Connection, simple app,1075
u5,2018-6-1_15.50.27,Connection, simple app,1076
u5,2018-6-1_15.45.37,Connection, simple app,1077
u5,2018-6-1_15.38.51,Close Connection, simple app,1078
u5,2018-6-1_15.50.28,Connection, simple app,1079
u5,2018-6-1_15.53.6,Close Connection, simple app,1080
u5,2018-6-1_15.46.23,Connection, simple app,1081
u5,2018-6-1_15.33.36,Connection, simple app,1082
u5,2018-6-1_15.44.26,Close Connection, simple app,1083
u5,2018-6-1_15.58.26,Connection, simple app,1084
u5,2018-6-1_16.0.4,Close Connection, simple app,1085
u5,2018-6-1_15.55.17,Close Connection, simple app,1086
u5,2018-6-1_15.55.17,Close Connection, simple app,1087
u5,2018-6-1_15.53.49,Close Connection, simple app,1088
u5,2018-6-1_16.0.19,Close Connection, simple app,1089
u5,2018-6-1_15.53.6,Close Comparative Connection, simple app,1090
u5,2018-6-1_16.1.54,Close Comparative Connection, simple app,1091
u5,2018-6-1_15.51.8,Close Connection, simple app,1092
u5,2018-6-1_15.36.37,Close Comparative Connection, simple app,1093
u5,2018-6-1_15.41.38,Close Comparative Connection, simple app,1094
u5,2018-6-1_15.57.17,Close Connection, simple app,1095
u5,2018-6-1_15.47.10,Close Connection, simple app,1096
u5,2018-6-1_15.45.37,Connection, simple app,1097
u5,2018-6-1_15.47.53,Connection, simple app,1098
u5,2018-6-1_15.44.52,Close Comparative Connection, simple app,1099
u5,2018-6-1_15.59.57,Close Connection, simple app,1100
u5,2018-6-1_15.47.27,Close Comparative Connection, simple app,1101
u5,2018-6-1_15.32.43,Close Comparative Connection, simple app,1102
u5,2018-6-1_15.54.7,Connection, simple app,1103
u5,2018-6-1_15.59.38,Connection, simple app,1104
u5,2018-6-1_15.45.25,Close Comparative Connection, simple app,1105
u5,2018-6-1_15.56.46,Connection, simple app,1106
u6,2018-6-1_15.42.48,Close Comparative Connection, reorder add-on,1107
u6,2018-6-1_15.42.48,Close Comparative Connection, reorder add-on,1108
u6,2018-6-1_15.47.36,Connection, reorder add-on,1109
u6,2018-6-1_15.49.33,Close Connection, reorder add-on,1110
u6,2018-6-1_15.41.48,Close Connection, reorder add-on,1111
u6,2018-6-1_15.41.48,Close Connection, reorder add-on,1112
u6,2018-6-1_15.43.36,Close Comparative Connection, reorder add-on,1113
u6,2018-6-1_15.49.52,Close Comparative Connection, reorder add-on,1114
u6,2018-6-1_15.42.48,Close Connection, reorder add-on,1115
u6,2018-6-1_15.44.25,Close Connection, reorder add-on,1116
u6,2018-6-1_15.36.30,Connection, reorder add-on,1117
u6,2018-6-1_15.36.30,Connection, reorder add-on,1118
u6,2018-6-1_15.48.27,Close Comparative Connection, reorder add-on,1119
u6,2018-6-1_15.54.12,Connection, reorder add-on,1120
u6,2018-6-1_15.43.48,Connection, reorder add-on,1121
u6,2018-6-1_15.49.33,Close Comparative Connection, reorder add-on,1122
u6,2018-6-1_15.43.48,Connection, reorder add-on,1123
u6,2018-6-1_15.47.30,Close Connection, reorder add-on,1124
u6,2018-6-1_15.43.29,Close Comparative Connection, reorder add-on,1125
u6,2018-6-1_15.46.11,Close Comparative Connection, reorder add-on,1126
u6,2018-6-1_15.53.32,Close Comparative Connection, reorder add-on,1127
u6,2018-6-1_15.54.26,Close Connection, reorder add-on,1128
u6,2018-6-1_15.49.59,Connection, reorder add-on,1129
u6,2018-6-1_15.49.51,Close Connection, reorder add-on,1130
u6,2018-6-1_15.53.33,Close Connection, reorder add-on,1131
u6,2018-6-1_15.53.33,Close Comparative Connection, reorder add-on,1132
u6,2018-6-1_15.47.30,Close Comparative Connection, reorder add-on,1133
u6,2018-6-1_15.43.36,Close Connection, reorder add-on,1134
u6,2018-6-1_15.53.54,Close Connection, reorder add-on,1135
u6,2018-6-1_15.46.11,Close Connection, reorder add-on,1136
u6,2018-6-1_15.53.31,Label Botnet, reorder add-on,1137
u6,2018-6-1_15.51.36,Close Comparative Connection, reorder add-on,1138
u6,2018-6-1_15.47.30,Close Comparative Connection, reorder add-on,1139
u6,2018-6-1_15.42.31,Label Botnet, reorder add-on,1140
u6,2018-6-1_15.47.53,Close Comparative Connection, reorder add-on,1141
u6,2018-6-1_15.54.52,Label Botnet, reorder add-on,1142
u6,2018-6-1_15.54.53,Close Comparative Connection, reorder add-on,1143
u6,2018-6-1_15.47.36,Connection, reorder add-on,1144
u6,2018-6-1_15.54.34,Connection, reorder add-on,1145
u6,2018-6-1_15.48.1,Connection, reorder add-on,1146
u6,2018-6-1_15.43.48,Connection, reorder add-on,1147
u6,2018-6-1_15.47.30,Close Comparative Connection, reorder add-on,1148
u6,2018-6-1_15.48.1,Connection, reorder add-on,1149
u6,2018-6-1_15.55.0,Connection, reorder add-on,1150
u6,2018-6-1_15.45.10,Connection, reorder add-on,1151
u6,2018-6-1_15.45.10,Connection, reorder add-on,1152
u6,2018-6-1_15.54.25,Close Comparative Connection, reorder add-on,1153
u6,2018-6-1_15.48.27,Close Comparative Connection, reorder add-on,1154
u6,2018-6-1_15.53.0,Connection, reorder add-on,1155
u6,2018-6-1_15.55.26,Label Normal, reorder add-on,1156
u6,2018-6-1_15.54.11,Connection, reorder add-on,1157
u6,2018-6-1_15.48.38,Connection, reorder add-on,1158
u6,2018-6-1_15.49.33,Close Comparative Connection, reorder add-on,1159
u6,2018-6-1_15.44.24,Close Comparative Connection, reorder add-on,1160
u6,2018-6-1_15.47.45,Label Botnet, reorder add-on,1161
u6,2018-6-1_15.44.25,Close Comparative Connection, reorder add-on,1162
u6,2018-6-1_15.55.40,Close Connection, reorder add-on,1163
u6,2018-6-1_15.49.59,Connection, reorder add-on,1164
u6,2018-6-1_15.45.39,Close Connection, reorder add-on,1165
u6,2018-6-1_15.45.39,Close Connection, reorder add-on,1166
u6,2018-6-1_15.55.46,Connection, reorder add-on,1167
u6,2018-6-1_15.40.19,Connection, reorder add-on,1168
u6,2018-6-1_15.40.19,Connection, reorder add-on,1169
u6,2018-6-1_15.43.35,Close Comparative Connection, reorder add-on,1170
u6,2018-6-1_15.49.30,Label Botnet, reorder add-on,1171
u6,2018-6-1_15.48.38,Connection, reorder add-on,1172
u6,2018-6-1_15.53.37,Connection, reorder add-on,1173
u6,2018-6-1_15.53.54,Close Comparative Connection, reorder add-on,1174
u6,2018-6-1_15.49.59,Connection, reorder add-on,1175
u6,2018-6-1_15.53.37,Connection, reorder add-on,1176
u6,2018-6-1_15.51.36,Close Comparative Connection, reorder add-on,1177
u6,2018-6-1_15.51.36,Close Connection, reorder add-on,1178
u6,2018-6-1_15.40.12,Label Normal, reorder add-on,1179
u6,2018-6-1_15.49.42,Connection, reorder add-on,1180
u6,2018-6-1_15.49.49,Label Normal, reorder add-on,1181
u6,2018-6-1_15.52.20,Close Connection, reorder add-on,1182
u6,2018-6-1_15.52.20,Close Comparative Connection, reorder add-on,1183
u6,2018-6-1_15.49.51,Close Comparative Connection, reorder add-on,1184
u6,2018-6-1_15.52.10,Connection, reorder add-on,1185
u6,2018-6-1_15.52.10,Connection, reorder add-on,1186
u6,2018-6-1_15.47.30,Close Connection, reorder add-on,1187
u6,2018-6-1_15.51.33,Label Normal, reorder add-on,1188
u6,2018-6-1_15.52.31,Label Normal, reorder add-on,1189
u6,2018-6-1_15.52.33,Close Comparative Connection, reorder add-on,1190
u6,2018-6-1_15.52.33,Close Connection, reorder add-on,1191
u6,2018-6-1_15.49.42,Connection, reorder add-on,1192
u6,2018-6-1_15.40.19,Connection, reorder add-on,1193
u6,2018-6-1_15.53.0,Connection, reorder add-on,1194
u6,2018-6-1_15.54.11,Connection, reorder add-on,1195
u6,2018-6-1_15.57.11,Close Comparative Connection, reorder add-on,1196
u6,2018-6-1_15.53.0,Connection, reorder add-on,1197
u6,2018-6-1_15.48.38,Connection, reorder add-on,1198
u6,2018-6-1_15.43.29,Close Comparative Connection, reorder add-on,1199
u6,2018-6-1_15.54.34,Connection, reorder add-on,1200
u6,2018-6-1_15.53.37,Connection, reorder add-on,1201
u6,2018-6-1_15.57.13,Connection, reorder add-on,1202
u6,2018-6-1_15.57.13,Connection, reorder add-on,1203
u6,2018-6-1_15.57.19,Label Botnet, reorder add-on,1204
u6,2018-6-1_15.57.21,Close Connection, reorder add-on,1205
u6,2018-6-1_15.46.11,Close Comparative Connection, reorder add-on,1206
u6,2018-6-1_15.57.21,Close Comparative Connection, reorder add-on,1207
u6,2018-6-1_15.57.26,Connection, reorder add-on,1208
u6,2018-6-1_15.57.26,Connection, reorder add-on,1209
u6,2018-6-1_15.57.26,Connection, reorder add-on,1210
u6,2018-6-1_15.41.48,Close Comparative Connection, reorder add-on,1211
u6,2018-6-1_15.57.38,Label Botnet, reorder add-on,1212
u6,2018-6-1_15.54.24,Label Normal, reorder add-on,1213
u6,2018-6-1_15.45.47,Connection, reorder add-on,1214
u6,2018-6-1_15.57.40,Close Connection, reorder add-on,1215
u6,2018-6-1_15.57.50,Connection, reorder add-on,1216
u6,2018-6-1_15.42.57,Connection, reorder add-on,1217
u6,2018-6-1_15.45.39,Close Comparative Connection, reorder add-on,1218
u6,2018-6-1_15.42.58,Connection, reorder add-on,1219
u6,2018-6-1_15.42.58,Connection, reorder add-on,1220
u6,2018-6-1_15.47.53,Close Comparative Connection, reorder add-on,1221
u6,2018-6-1_15.53.52,Label Normal, reorder add-on,1222
u6,2018-6-1_15.47.53,Close Connection, reorder add-on,1223
u6,2018-6-1_15.52.20,Close Comparative Connection, reorder add-on,1224
u6,2018-6-1_15.58.16,Label Botnet, reorder add-on,1225
u6,2018-6-1_15.57.40,Close Comparative Connection, reorder add-on,1226
u6,2018-6-1_15.43.29,Close Connection, reorder add-on,1227
u6,2018-6-1_15.44.20,Label Botnet, reorder add-on,1228
u6,2018-6-1_15.58.21,Connection, reorder add-on,1229
u6,2018-6-1_15.58.21,Connection, reorder add-on,1230
u6,2018-6-1_15.53.54,Close Comparative Connection, reorder add-on,1231
u6,2018-6-1_15.48.1,Connection, reorder add-on,1232
u6,2018-6-1_15.48.18,Label Botnet, reorder add-on,1233
u6,2018-6-1_15.48.27,Close Connection, reorder add-on,1234
u6,2018-6-1_15.57.11,Close Comparative Connection, reorder add-on,1235
u6,2018-6-1_15.58.26,Close Connection, reorder add-on,1236
u6,2018-6-1_15.58.26,Close Connection, reorder add-on,1237
u6,2018-6-1_15.58.25,Close Comparative Connection, reorder add-on,1238
u6,2018-6-1_15.43.25,Label Botnet, reorder add-on,1239
u6,2018-6-1_15.57.40,Close Comparative Connection, reorder add-on,1240
u6,2018-6-1_15.58.29,Connection, reorder add-on,1241
u6,2018-6-1_15.58.29,Connection, reorder add-on,1242
u6,2018-6-1_15.43.32,Connection, reorder add-on,1243
u6,2018-6-1_15.43.31,Connection, reorder add-on,1244
u6,2018-6-1_15.43.32,Connection, reorder add-on,1245
u6,2018-6-1_15.57.21,Close Comparative Connection, reorder add-on,1246
u6,2018-6-1_15.54.25,Close Comparative Connection, reorder add-on,1247
u6,2018-6-1_15.45.10,Connection, reorder add-on,1248
u6,2018-6-1_15.58.46,Label Normal, reorder add-on,1249
u6,2018-6-1_15.58.48,Close Connection, reorder add-on,1250
u6,2018-6-1_15.47.36,Connection, reorder add-on,1251
u6,2018-6-1_15.58.48,Close Comparative Connection, reorder add-on,1252
u6,2018-6-1_15.58.28,Connection, reorder add-on,1253
u6,2018-6-1_15.54.34,Connection, reorder add-on,1254
u6,2018-6-1_15.45.26,Connection, reorder add-on,1255
u6,2018-6-1_15.45.32,Label Botnet, reorder add-on,1256
u6,2018-6-1_15.57.50,Connection, reorder add-on,1257
u6,2018-6-1_15.57.50,Connection, reorder add-on,1258
u6,2018-6-1_15.49.42,Connection, reorder add-on,1259
u6,2018-6-1_15.59.3,Connection, reorder add-on,1260
u6,2018-6-1_15.59.3,Connection, reorder add-on,1261
u6,2018-6-1_15.59.3,Connection, reorder add-on,1262
u6,2018-6-1_15.45.39,Close Comparative Connection, reorder add-on,1263
u6,2018-6-1_15.59.9,Label Normal, reorder add-on,1264
u6,2018-6-1_15.54.53,Close Comparative Connection, reorder add-on,1265
u6,2018-6-1_15.58.48,Close Comparative Connection, reorder add-on,1266
u6,2018-6-1_15.45.47,Connection, reorder add-on,1267
u6,2018-6-1_15.59.11,Close Comparative Connection, reorder add-on,1268
u6,2018-6-1_15.59.11,Close Connection, reorder add-on,1269
u6,2018-6-1_15.59.11,Close Comparative Connection, reorder add-on,1270
u6,2018-6-1_15.45.47,Connection, reorder add-on,1271
u6,2018-6-1_15.55.0,Connection, reorder add-on,1272
u6,2018-6-1_15.55.0,Connection, reorder add-on,1273
u6,2018-6-1_15.58.26,Close Comparative Connection, reorder add-on,1274
u6,2018-6-1_15.58.26,Close Comparative Connection, reorder add-on,1275
u6,2018-6-1_15.59.25,Connection, reorder add-on,1276
u6,2018-6-1_15.59.33,Label Botnet, reorder add-on,1277
u6,2018-6-1_15.55.27,Label Botnet, reorder add-on,1278
u6,2018-6-1_15.59.35,Close Connection, reorder add-on,1279
u6,2018-6-1_15.59.35,Close Comparative Connection, reorder add-on,1280
u6,2018-6-1_15.59.36,Close Comparative Connection, reorder add-on,1281
u6,2018-6-1_15.55.40,Close Comparative Connection, reorder add-on,1282
u6,2018-6-1_15.55.40,Close Comparative Connection, reorder add-on,1283
u6,2018-6-1_15.45.58,Label Normal, reorder add-on,1284
u6,2018-6-1_15.59.41,Connection, reorder add-on,1285
u6,2018-6-1_15.59.41,Connection, reorder add-on,1286
u6,2018-6-1_15.59.41,Connection, reorder add-on,1287
u6,2018-6-1_15.59.47,Label Botnet, reorder add-on,1288
u6,2018-6-1_15.55.46,Connection, reorder add-on,1289
u6,2018-6-1_15.55.46,Connection, reorder add-on,1290
u6,2018-6-1_15.36.30,Connection, reorder add-on,1291
u6,2018-6-1_15.59.50,Close Comparative Connection, reorder add-on,1292
u6,2018-6-1_15.59.50,Close Comparative Connection, reorder add-on,1293
u6,2018-6-1_15.59.50,Close Connection, reorder add-on,1294
u6,2018-6-1_15.52.10,Connection, reorder add-on,1295
u6,2018-6-1_15.41.48,Close Comparative Connection, reorder add-on,1296
u6,2018-6-1_15.41.48,Close Comparative Connection, reorder add-on,1297
u6,2018-6-1_15.56.21,Label Normal, reorder add-on,1298
u6,2018-6-1_15.42.12,Connection, reorder add-on,1299
u6,2018-6-1_15.42.12,Connection, reorder add-on,1300
u6,2018-6-1_15.42.12,Connection, reorder add-on,1301
u6,2018-6-1_15.52.18,Label Botnet, reorder add-on,1302
u6,2018-6-1_15.46.39,Connection, reorder add-on,1303
u6,2018-6-1_15.46.39,Connection, reorder add-on,1304
u6,2018-6-1_15.46.39,Connection, reorder add-on,1305
u6,2018-6-1_15.54.53,Close Connection, reorder add-on,1306
u6,2018-6-1_15.52.26,Connection, reorder add-on,1307
u6,2018-6-1_15.52.26,Connection, reorder add-on,1308
u6,2018-6-1_15.52.26,Connection, reorder add-on,1309
u6,2018-6-1_15.57.2,Connection, reorder add-on,1310
u6,2018-6-1_15.57.2,Connection, reorder add-on,1311
u6,2018-6-1_15.57.2,Connection, reorder add-on,1312
u6,2018-6-1_15.52.33,Close Comparative Connection, reorder add-on,1313
u6,2018-6-1_15.59.25,Connection, reorder add-on,1314
u6,2018-6-1_15.59.25,Connection, reorder add-on,1315
u6,2018-6-1_15.47.26,Connection, reorder add-on,1316
u6,2018-6-1_15.47.26,Connection, reorder add-on,1317
u6,2018-6-1_15.57.11,Close Connection, reorder add-on,1318
u6,2018-6-1_15.57.11,Close Comparative Connection, reorder add-on,1319
u6,2018-6-1_15.57.12,Close Connection, reorder add-on,1320
u6,2018-6-1_15.57.11,Close Comparative Connection, reorder add-on,1321
u6,2018-6-1_15.57.13,Connection, reorder add-on,1322
u7,2018-6-1_15.52.22,Filter, full app,1323
u7,2018-6-1_16.0.50,Connection, full app,1324
u7,2018-6-1_15.41.17,Filter, full app,1325
u7,2018-6-1_15.52.25,Connection, full app,1326
u7,2018-6-1_15.44.2,Filter, full app,1327
u7,2018-6-1_15.50.46,Label Normal, full app,1328
u7,2018-6-1_15.41.10,Filter, full app,1329
u7,2018-6-1_15.52.36,Connection, full app,1330
u7,2018-6-1_15.41.38,Close Connection, full app,1331
u7,2018-6-1_15.31.8,Filter, full app,1332
u7,2018-6-1_15.41.12,Filter, full app,1333
u7,2018-6-1_15.46.36,Close Comparative Connection, full app,1334
u7,2018-6-1_15.37.1,Filter, full app,1335
u7,2018-6-1_15.32.48,Filter, full app,1336
u7,2018-6-1_15.44.17,Connection, full app,1337
u7,2018-6-1_15.43.19,Filter, full app,1338
u7,2018-6-1_15.44.6,Close Connection, full app,1339
u7,2018-6-1_15.37.3,Connection, full app,1340
u7,2018-6-1_15.32.50,Filter, full app,1341
u7,2018-6-1_15.41.43,Close Comparative Connection, full app,1342
u7,2018-6-1_15.41.39,Close Connection, full app,1343
u7,2018-6-1_15.33.48,Filter, full app,1344
u7,2018-6-1_15.44.30,Close Comparative Connection, full app,1345
u7,2018-6-1_15.48.25,Connection, full app,1346
u7,2018-6-1_15.51.45,Label Botnet, full app,1347
u7,2018-6-1_15.58.34,Close Connection, full app,1348
u7,2018-6-1_15.49.18,Filter, full app,1349
u7,2018-6-1_15.54.43,Connection, full app,1350
u7,2018-6-1_15.44.5,Close Connection, full app,1351
u7,2018-6-1_15.36.28,Filter, full app,1352
u7,2018-6-1_15.40.11,Connection, full app,1353
u7,2018-6-1_15.42.6,Connection, full app,1354
u7,2018-6-1_15.44.8,Close Connection, full app,1355
u7,2018-6-1_15.44.14,Connection, full app,1356
u7,2018-6-1_15.36.48,Filter, full app,1357
u7,2018-6-1_15.41.36,Connection, full app,1358
u7,2018-6-1_15.41.40,Close Connection, full app,1359
u7,2018-6-1_15.55.38,Filter, full app,1360
u7,2018-6-1_15.58.2,Close Comparative Connection, full app,1361
u7,2018-6-1_15.38.17,Connection, full app,1362
u7,2018-6-1_15.41.19,Filter, full app,1363
u7,2018-6-1_15.36.26,Filter, full app,1364
u7,2018-6-1_15.45.1,Save Labeling, full app,1365
u7,2018-6-1_16.0.16,Close Connection, full app,1366
u7,2018-6-1_15.44.9,Filter, full app,1367
u7,2018-6-1_15.38.0,Filter, full app,1368
u7,2018-6-1_15.38.2,Filter, full app,1369
u7,2018-6-1_15.31.12,Filter, full app,1370
u7,2018-6-1_15.37.24,Connection, full app,1371
u7,2018-6-1_15.33.14,Filter, full app,1372
u7,2018-6-1_15.41.50,Filter, full app,1373
u7,2018-6-1_15.35.32,Filter, full app,1374
u7,2018-6-1_15.44.49,Label Botnet, full app,1375
u7,2018-6-1_15.43.59,Filter, full app,1376
u7,2018-6-1_15.41.42,Close Connection, full app,1377
u7,2018-6-1_16.1.27,Label Botnet, full app,1378
u7,2018-6-1_15.51.59,Close Comparative Connection, full app,1379
u7,2018-6-1_16.1.12,Connection, full app,1380
u7,2018-6-1_15.46.51,Connection, full app,1381
u7,2018-6-1_16.1.14,Connection, full app,1382
u7,2018-6-1_15.33.45,Close Connection, full app,1383
u7,2018-6-1_15.46.36,Close Comparative Connection, full app,1384
u7,2018-6-1_15.48.25,Connection, full app,1385
u7,2018-6-1_16.0.48,Filter, full app,1386
u7,2018-6-1_15.55.56,Connection, full app,1387
u7,2018-6-1_15.52.48,Close Comparative Connection, full app,1388
u7,2018-6-1_15.41.55,Connection, full app,1389
u7,2018-6-1_15.44.21,Filter, full app,1390
u7,2018-6-1_15.52.25,Connection, full app,1391
u7,2018-6-1_15.44.40,Connection, full app,1392
u7,2018-6-1_15.43.25,Filter, full app,1393
u7,2018-6-1_15.51.24,Label Botnet, full app,1394
u7,2018-6-1_15.35.47,Show Sequence Connection, full app,1395
u7,2018-6-1_15.41.31,Filter, full app,1396
u7,2018-6-1_15.41.35,Connection, full app,1397
u7,2018-6-1_15.59.20,Connection, full app,1398
u7,2018-6-1_15.53.42,Close Comparative Connection, full app,1399
u7,2018-6-1_15.51.56,Close Comparative Connection, full app,1400
u7,2018-6-1_15.59.23,Label Normal, full app,1401
u7,2018-6-1_15.53.36,Label Botnet, full app,1402
u7,2018-6-1_15.46.40,Connection, full app,1403
u7,2018-6-1_16.1.55,Connection, full app,1404
u7,2018-6-1_16.2.4,Label Botnet, full app,1405
u7,2018-6-1_15.50.3,Close Connection, full app,1406
u7,2018-6-1_15.53.40,Close Comparative Connection, full app,1407
u7,2018-6-1_15.51.50,Connection, full app,1408
u7,2018-6-1_15.37.11,Filter, full app,1409
u7,2018-6-1_15.40.11,Connection, full app,1410
u7,2018-6-1_15.37.13,Filter, full app,1411
u7,2018-6-1_15.59.47,Close Connection, full app,1412
u7,2018-6-1_15.59.48,Close Comparative Connection, full app,1413
u7,2018-6-1_15.51.28,Connection, full app,1414
u7,2018-6-1_15.36.59,Close Comparative Connection, full app,1415
u7,2018-6-1_15.48.6,Close Comparative Connection, full app,1416
u7,2018-6-1_15.46.29,Close Connection, full app,1417
u7,2018-6-1_15.57.30,Connection, full app,1418
u7,2018-6-1_15.52.42,Label Botnet, full app,1419
u7,2018-6-1_15.44.6,Filter, full app,1420
u7,2018-6-1_16.2.5,Connection, full app,1421
u7,2018-6-1_15.55.15,Connection, full app,1422
u7,2018-6-1_15.35.51,Connection, full app,1423
u7,2018-6-1_15.55.20,Close Comparative Connection, full app,1424
u7,2018-6-1_15.52.21,Filter, full app,1425
u7,2018-6-1_15.54.43,Connection, full app,1426
u7,2018-6-1_16.1.34,Close Connection, full app,1427
u7,2018-6-1_16.0.49,Connection, full app,1428
u7,2018-6-1_15.37.54,Filter, full app,1429
u7,2018-6-1_15.55.26,Label Normal, full app,1430
u7,2018-6-1_15.38.17,Connection, full app,1431
u7,2018-6-1_15.46.45,Filter, full app,1432
u7,2018-6-1_15.44.40,Connection, full app,1433
u7,2018-6-1_15.36.29,Filter, full app,1434
u7,2018-6-1_15.52.54,Filter, full app,1435
u7,2018-6-1_15.43.35,Close Comparative Connection, full app,1436
u7,2018-6-1_15.43.36,Close Comparative Connection, full app,1437
u7,2018-6-1_15.51.1,Connection, full app,1438
u7,2018-6-1_15.52.31,Label Botnet, full app,1439
u7,2018-6-1_15.43.41,Connection, full app,1440
u7,2018-6-1_15.32.39,Filter, full app,1441
u7,2018-6-1_15.44.31,Close Comparative Connection, full app,1442
u7,2018-6-1_15.37.0,Close Connection, full app,1443
u7,2018-6-1_15.41.41,Close Comparative Connection, full app,1444
u7,2018-6-1_15.55.38,Close Connection, full app,1445
u7,2018-6-1_15.55.40,Close Connection, full app,1446
u7,2018-6-1_15.53.8,Connection, full app,1447
u7,2018-6-1_15.53.8,Connection, full app,1448
u7,2018-6-1_15.53.8,Connection, full app,1449
u7,2018-6-1_16.2.5,Connection, full app,1450
u7,2018-6-1_15.55.42,Filter, full app,1451
u7,2018-6-1_15.55.43,Filter, full app,1452
u7,2018-6-1_15.51.28,Connection, full app,1453
u7,2018-6-1_16.1.20,Label Botnet, full app,1454
u7,2018-6-1_15.32.45,Filter, full app,1455
u7,2018-6-1_15.37.53,Close Connection, full app,1456
u7,2018-6-1_15.59.51,Close Comparative Connection, full app,1457
u7,2018-6-1_15.40.23,Filter, full app,1458
u7,2018-6-1_15.33.26,Connection, full app,1459
u7,2018-6-1_15.40.27,Filter, full app,1460
u7,2018-6-1_15.49.21,Connection, full app,1461
u7,2018-6-1_15.33.36,Connection, full app,1462
u7,2018-6-1_15.50.42,Connection, full app,1463
u7,2018-6-1_15.41.4,Close Comparative Connection, full app,1464
u7,2018-6-1_15.41.9,Filter, full app,1465
u7,2018-6-1_15.38.4,Filter, full app,1466
u7,2018-6-1_15.55.55,Connection, full app,1467
u7,2018-6-1_16.0.5,Label Normal, full app,1468
u7,2018-6-1_15.55.56,Connection, full app,1469
u7,2018-6-1_15.48.30,Close Comparative Connection, full app,1470
u7,2018-6-1_15.48.31,Close Comparative Connection, full app,1471
u7,2018-6-1_15.44.40,Connection, full app,1472
u7,2018-6-1_15.34.3,Connection, full app,1473
u7,2018-6-1_15.55.30,Filter, full app,1474
u7,2018-6-1_15.53.39,Close Comparative Connection, full app,1475
u7,2018-6-1_16.0.58,Connection, full app,1476
u7,2018-6-1_15.51.50,Connection, full app,1477
u7,2018-6-1_15.58.42,Connection, full app,1478
u7,2018-6-1_15.48.39,Filter, full app,1479
u7,2018-6-1_15.58.42,Connection, full app,1480
u7,2018-6-1_15.48.42,Connection, full app,1481
u7,2018-6-1_15.51.57,Close Comparative Connection, full app,1482
u7,2018-6-1_15.48.5,Close Connection, full app,1483
u7,2018-6-1_15.47.1,Label Botnet, full app,1484
u7,2018-6-1_15.56.26,Close Comparative Connection, full app,1485
u7,2018-6-1_15.51.58,Close Connection, full app,1486
u7,2018-6-1_15.56.28,Filter, full app,1487
u7,2018-6-1_15.35.19,Close Connection, full app,1488
u7,2018-6-1_16.1.14,Connection, full app,1489
u7,2018-6-1_15.49.8,Filter, full app,1490
u7,2018-6-1_15.49.10,Close Connection, full app,1491
u7,2018-6-1_15.46.21,Filter, full app,1492
u7,2018-6-1_15.41.46,Filter, full app,1493
u7,2018-6-1_15.54.7,Filter, full app,1494
u7,2018-6-1_15.35.30,Close Connection, full app,1495
u7,2018-6-1_15.41.55,Connection, full app,1496
u7,2018-6-1_15.40.21,Filter, full app,1497
u7,2018-6-1_15.49.15,Filter, full app,1498
u7,2018-6-1_16.1.23,Label Botnet, full app,1499
u7,2018-6-1_15.56.39,Connection, full app,1500
u7,2018-6-1_15.33.34,Filter, full app,1501
u7,2018-6-1_15.44.23,Connection, full app,1502
u7,2018-6-1_15.56.43,Filter, full app,1503
u7,2018-6-1_15.56.47,Connection, full app,1504
u7,2018-6-1_15.35.51,Connection, full app,1505
u7,2018-6-1_15.48.25,Connection, full app,1506
u7,2018-6-1_15.35.51,Connection, full app,1507
u7,2018-6-1_16.0.47,Filter, full app,1508
u7,2018-6-1_16.1.35,Close Comparative Connection, full app,1509
u7,2018-6-1_15.46.38,Filter, full app,1510
u7,2018-6-1_15.36.19,Filter, full app,1511
u7,2018-6-1_15.36.21,Close Comparative Connection, full app,1512
u7,2018-6-1_15.59.13,Close Comparative Connection, full app,1513
u7,2018-6-1_16.1.41,Close Comparative Connection, full app,1514
u7,2018-6-1_15.52.25,Connection, full app,1515
u7,2018-6-1_15.49.56,Filter, full app,1516
u7,2018-6-1_15.55.3,Filter, full app,1517
u7,2018-6-1_16.1.46,Close Connection, full app,1518
u7,2018-6-1_15.46.51,Connection, full app,1519
u7,2018-6-1_16.1.47,Close Comparative Connection, full app,1520
u7,2018-6-1_15.55.8,Filter, full app,1521
u7,2018-6-1_15.36.50,Filter, full app,1522
u7,2018-6-1_15.36.57,Close Connection, full app,1523
u7,2018-6-1_15.58.46,Filter, full app,1524
u7,2018-6-1_15.50.2,Close Connection, full app,1525
u7,2018-6-1_15.50.3,Filter, full app,1526
u7,2018-6-1_15.59.26,Connection, full app,1527
u7,2018-6-1_15.59.26,Connection, full app,1528
u7,2018-6-1_15.37.7,Connection, full app,1529
u7,2018-6-1_16.2.5,Connection, full app,1530
u7,2018-6-1_15.58.15,Label Normal, full app,1531
u7,2018-6-1_15.40.11,Connection, full app,1532
u7,2018-6-1_16.2.9,Label Botnet, full app,1533
u7,2018-6-1_15.54.5,Filter, full app,1534
u7,2018-6-1_15.53.24,Connection, full app,1535
u7,2018-6-1_15.59.49,Close Comparative Connection, full app,1536
u7,2018-6-1_15.35.29,Close Connection, full app,1537
u7,2018-6-1_15.48.19,Filter, full app,1538
u7,2018-6-1_15.44.20,Filter, full app,1539
u7,2018-6-1_15.55.13,Filter, full app,1540
u7,2018-6-1_15.57.31,Connection, full app,1541
